ticker,date,open,high,low,close,volume
HYG,2024-05-20,68.652604156,68.733062739,68.625784628,68.733062739,18664973
HYG,2024-05-21,68.688363526,68.804581479,68.670483841,68.679423684,20295941
HYG,2024-05-22,68.581085416,68.616844786,68.464867463,68.52744636,31110691
HYG,2024-05-23,68.598965101,68.643664313,68.260860256,68.286070612,36464713
HYG,2024-05-24,68.393348722,68.545326045,68.303950297,68.52744636,20488511
HYG,2024-05-28,68.598965101,68.616844786,68.232431557,68.250311242,27771670
HYG,2024-05-29,68.035755021,68.134093289,68.017875336,68.044694863,38799997
HYG,2024-05-30,68.116213604,68.339709667,68.116213604,68.321829982,44210171
HYG,2024-05-31,68.375469037,68.581085416,68.375469037,68.563205731,45381887
HYG,2024-06-03,68.65131465,68.77705624,68.624370023,68.77705624,36791305
HYG,2024-06-04,68.69622236,68.857890119,68.687240818,68.741130071,39230593
HYG,2024-06-05,68.875853203,68.970159396,68.732148529,68.965668625,29793694
HYG,2024-06-06,68.929742456,68.929742456,68.804000866,68.848908577,24398288
HYG,2024-06-07,68.579462313,68.718676216,68.543536144,68.669277734,32498777
HYG,2024-06-10,68.597425397,68.741130071,68.552517686,68.732148529,24895783
HYG,2024-06-11,68.69622236,68.830945492,68.633351565,68.82196395,25339618
HYG,2024-06-12,69.297985684,69.342893394,69.082428672,69.100391757,51775738
HYG,2024-06-13,69.262059515,69.262059515,69.001594793,69.091410215,38531961
HYG,2024-06-14,68.866871661,68.929742456,68.723166987,68.82196395,52953288
HYG,2024-06-17,68.714185445,68.938723998,68.624370023,68.866871661,33165176
HYG,2024-06-18,68.94770554,69.136317925,68.929742456,69.082428672,46845531
HYG,2024-06-20,69.055484046,69.07344713,68.893816287,69.037520962,26989039
HYG,2024-06-21,69.02853942,69.136317925,68.956687082,69.118354841,29150537
HYG,2024-06-24,69.091410215,69.226133347,69.046502504,69.046502504,28766193
HYG,2024-06-25,69.091410215,69.145299467,69.019557877,69.136317925,27584335
HYG,2024-06-26,69.001594793,69.010576335,68.920760914,68.983631709,29282017
HYG,2024-06-27,68.94770554,69.064465588,68.929742456,69.064465588,29404476
HYG,2024-06-28,69.109373299,69.235114889,68.893816287,68.893816287,34951989
HYG,2024-07-01,69.015634711,69.060779393,68.853113855,68.880200664,31113111
HYG,2024-07-02,68.8892296,69.087866202,68.853113855,69.069808329,30418357
HYG,2024-07-03,69.060779393,69.313589614,69.060779393,69.313589614,22067286
HYG,2024-07-05,69.385821105,69.539313025,69.345190891,69.521255152,25941534
HYG,2024-07-08,69.503197279,69.566399834,69.412907914,69.503197279,26961963
HYG,2024-07-09,69.503197279,69.503197279,69.340676423,69.421936851,19148475
HYG,2024-07-10,69.503197279,69.598001112,69.467081533,69.584457707,25361916
HYG,2024-07-11,69.819210055,69.891441546,69.774065372,69.837267928,44932525
HYG,2024-07-12,69.846296864,70.053962402,69.846296864,70.017846657,31688122
HYG,2024-07-15,70.072020275,70.099107085,69.945615165,70.026875593,23235637
HYG,2024-07-16,70.099107085,70.333859432,70.031390061,70.297743687,41375394
HYG,2024-07-17,70.090078148,70.261627941,70.058476871,70.216483259,32750462
HYG,2024-07-18,70.252599004,70.279685814,70.00881772,70.072020275,42512965
HYG,2024-07-19,70.144251767,70.153280703,69.927557292,70.017846657,36125664
HYG,2024-07-22,70.189396449,70.28871475,70.13522283,70.279685814,32378828
HYG,2024-07-23,70.270656877,70.41511986,70.243570068,70.28871475,28826851
HYG,2024-07-24,70.216483259,70.315801559,70.044933466,70.062991339,37612848
HYG,2024-07-25,70.108136021,70.333859432,70.072020275,70.072020275,35409044
HYG,2024-07-26,70.369975178,70.369975178,70.225512195,70.297743687,23683703
HYG,2024-07-29,70.397061988,70.433177733,70.16230964,70.234541131,28468357
HYG,2024-07-30,70.333859432,70.351917305,70.144251767,70.270656877,33652109
HYG,2024-07-31,70.460264543,70.577640717,70.360946242,70.523467098,50714825
HYG,2024-08-01,70.577016777,70.672316889,70.354649849,70.368264151,51319752
HYG,2024-08-02,70.232121134,70.372802252,70.055135212,70.132282922,71578675
HYG,2024-08-05,69.170205603,69.841844486,69.115748396,69.696625268,103822038
HYG,2024-08-06,69.932606497,70.232121134,69.651244263,69.959835101,60113414
HYG,2024-08-07,70.386416553,70.413645157,70.050597112,70.095978117,56107845
HYG,2024-08-08,70.313806944,70.422721358,70.213968732,70.386416553,31528083
HYG,2024-08-09,70.422721358,70.486254766,70.250273536,70.377340352,29759928
HYG,2024-08-12,70.44087376,70.44087376,70.286578341,70.422721358,33878412
HYG,2024-08-13,70.504407168,70.758540799,70.486254766,70.749464598,37310229
HYG,2024-08-14,70.731312196,70.903760017,70.676854989,70.876531414,36086949
HYG,2024-08-15,70.912836218,70.967293425,70.812998006,70.940064822,39411308
HYG,2024-08-16,70.903760017,71.203274654,70.894683816,71.16696985,33682622
HYG,2024-08-19,71.139741246,71.312189068,71.08528404,71.284960464,29604302
HYG,2024-08-20,71.321265269,71.339417671,71.103436442,71.221427056,33189324
HYG,2024-08-21,71.294036665,71.41656538,71.225965157,71.384798676,34266650
HYG,2024-08-22,71.384798676,71.393874878,71.212350855,71.294036665,29292075
HYG,2024-08-23,71.475560688,71.675237112,71.384798676,71.675237112,32590939
HYG,2024-08-26,71.666160911,71.702465716,71.520941693,71.530017894,20460148
HYG,2024-08-27,71.448332084,71.648008509,71.41656538,71.5753989,22784296
HYG,2024-08-28,71.593551302,71.602627503,71.475560688,71.539094096,22351597
HYG,2024-08-29,71.611703704,71.635301827,71.520941693,71.611703704,18352997
HYG,2024-08-30,71.693389515,71.693389515,71.530017894,71.620779906,27633330
HYG,2024-09-03,71.547401748,71.62036037,71.337645709,71.365005193,31596789
HYG,2024-09-04,71.346765537,71.70243882,71.346765537,71.629480198,32371770
HYG,2024-09-05,71.757157787,71.912194859,71.70243882,71.875715548,44386168
HYG,2024-09-06,71.903075032,72.003393137,71.647719854,71.78451727,49888852
HYG,2024-09-09,71.903075032,72.003393137,71.802756926,71.957793998,24823844
HYG,2024-09-10,71.966913826,71.994273309,71.748037959,71.820996582,38347695
HYG,2024-09-11,71.738918132,71.939554343,71.629480198,71.930434515,42342716
HYG,2024-09-12,71.884835376,72.103711243,71.848356065,72.03075262,28514983
HYG,2024-09-13,72.131070726,72.276987971,72.112831071,72.231388832,31806798
HYG,2024-09-16,72.258748315,72.477624182,72.240508659,72.413785387,31402379
HYG,2024-09-17,72.477624182,72.514103493,72.38186599,72.432025043,27423938
HYG,2024-09-18,72.459384526,72.824177637,72.377306076,72.495863837,39546885
HYG,2024-09-19,72.833297465,72.869776776,72.65090091,72.714739704,48785866
HYG,2024-09-20,72.714739704,72.805937982,72.56882246,72.805937982,43626291
HYG,2024-09-23,72.742099187,72.760338843,72.641781082,72.669140565,29049433
HYG,2024-09-24,72.678260393,72.73297936,72.56882246,72.678260393,28674487
HYG,2024-09-25,72.641781082,72.669140565,72.587062115,72.596181943,28899134
HYG,2024-09-26,72.742099187,72.742099187,72.587062115,72.714739704,32732328
HYG,2024-09-27,72.769458671,72.906256087,72.751219015,72.89713626,36712729
HYG,2024-09-30,72.869776776,72.906256087,72.737539273,72.842417293,33014959
HYG,2024-10-01,72.915998089,72.92516246,72.737292869,72.806025646,45992227
HYG,2024-10-02,72.723546313,72.815190016,72.641066981,72.815190016,41214328
HYG,2024-10-03,72.723546313,72.751039424,72.581498574,72.641066981,31147731
HYG,2024-10-04,72.631902611,72.659395721,72.503601427,72.558587648,40123192
HYG,2024-10-07,72.503601427,72.503601427,72.237834689,72.246999059,69202483
HYG,2024-10-08,72.347807132,72.430286464,72.28365654,72.421122094,40947173
HYG,2024-10-09,72.411957724,72.448615205,72.320314021,72.375300243,42426541
HYG,2024-10-10,72.375300243,72.379882428,72.233252503,72.338642762,30091663
HYG,2024-10-11,72.320314021,72.549423278,72.320314021,72.531094537,26970806
HYG,2024-10-14,72.576916389,72.586080759,72.375300243,72.567752019,12065849
HYG,2024-10-15,72.558587648,72.668560092,72.540258908,72.549423278,31134435
HYG,2024-10-16,72.650231351,72.751039424,72.608991685,72.677724462,31626280
HYG,2024-10-17,72.714381943,72.741875054,72.448615205,72.567752019,46599253
HYG,2024-10-18,72.650231351,72.741875054,72.6044095,72.741875054,28905573
HYG,2024-10-21,72.61357387,72.654813536,72.375300243,72.448615205,36341524
HYG,2024-10-22,72.402793354,72.430286464,72.265327799,72.347807132,35466574
HYG,2024-10-23,72.246999059,72.28365654,72.072876023,72.127862245,39761552
HYG,2024-10-24,72.28365654,72.393628983,72.205759393,72.338642762,30164224
HYG,2024-10-25,72.430286464,72.512765797,72.237834689,72.265327799,35590231
HYG,2024-10-28,72.393628983,72.485272686,72.359537526,72.448615205,31854491
HYG,2024-10-29,72.237834689,72.485272686,72.219505948,72.466943946,42992182
HYG,2024-10-30,72.457779575,72.6044095,72.311149651,72.338642762,28728717
HYG,2024-10-31,72.356971502,72.356971502,72.137026615,72.137026615,43194583
HYG,2024-11-01,72.399114661,72.445166106,72.122805989,72.141226567,44045657
HYG,2024-11-04,72.417535239,72.463586684,72.270170614,72.343852926,27291158
HYG,2024-11-05,72.316222059,72.555689575,72.316222059,72.546479286,31611919
HYG,2024-11-06,72.574110153,72.7030542,72.445166106,72.675423332,43173401
HYG,2024-11-07,72.647792465,73.016204028,72.60174102,72.988573161,51325916
HYG,2024-11-08,73.08988634,73.135937785,72.988573161,73.108306918,30543676
HYG,2024-11-11,73.099096629,73.122122352,73.025414317,73.025414317,11008746
HYG,2024-11-12,72.933311426,73.016204028,72.675423332,72.730685067,44594906
HYG,2024-11-13,72.914890848,72.924101137,72.721566881,72.749105645,33873639
HYG,2024-11-14,72.79515709,72.859629114,72.592530731,72.592530731,32749318
HYG,2024-11-15,72.546479286,72.629371887,72.417535239,72.583320442,33709562
HYG,2024-11-18,72.620161598,72.730685067,72.55108443,72.721474778,27834243
HYG,2024-11-19,72.666213043,72.89647027,72.647792465,72.831998247,34523154
HYG,2024-11-20,72.822787957,72.831998247,72.730685067,72.813577668,19934036
HYG,2024-11-21,72.868839403,72.960942293,72.804367379,72.841208536,28039998
HYG,2024-11-22,72.831998247,72.914890848,72.785946801,72.822787957,29564942
HYG,2024-11-25,73.034624606,73.154358364,73.034624606,73.099096629,35003048
HYG,2024-11-26,73.108306918,73.108306918,72.901075414,72.960942293,41103519
HYG,2024-11-27,73.025414317,73.181989231,73.006993739,73.181989231,30239576
HYG,2024-11-29,73.301722989,73.356984723,73.19119952,73.329353856,25037822
HYG,2024-12-02,73.561913641,73.561913641,73.191831252,73.302855969,32387351
HYG,2024-12-03,73.367620387,73.386124507,73.26584773,73.302855969,24868484
HYG,2024-12-04,73.358368327,73.478645104,73.293603909,73.478645104,22733509
HYG,2024-12-05,73.432384805,73.460140984,73.358368327,73.413880686,23106264
HYG,2024-12-06,73.524905402,73.62667806,73.487897164,73.534157462,29931335
HYG,2024-12-09,73.534157462,73.571165701,73.423132745,73.441636865,22095097
HYG,2024-12-10,73.571165701,73.571165701,73.386124507,73.478645104,27195244
HYG,2024-12-11,73.571165701,73.580417761,73.469393044,73.497149223,24730178
HYG,2024-12-12,73.450888925,73.617426,73.284351849,73.293603909,29081580
HYG,2024-12-13,73.358368327,73.358368327,73.053050356,73.080806535,34201067
HYG,2024-12-16,73.210335372,73.27509979,73.145570954,73.219587431,22268979
HYG,2024-12-17,73.080806535,73.164075073,73.062302416,73.062302416,29039541
HYG,2024-12-18,73.210470258,73.210470258,72.289769382,72.3083694,80034727
HYG,2024-12-19,72.568769648,72.624569701,72.233969329,72.233969329,69005671
HYG,2024-12-20,72.15026925,72.773369842,72.15026925,72.689669763,63276194
HYG,2024-12-23,72.754769825,72.79196986,72.494369577,72.494369577,29239398
HYG,2024-12-24,72.522269604,72.745469816,72.475769559,72.726869798,11926144
HYG,2024-12-26,72.624569701,72.912869975,72.587369665,72.912869975,18384936
HYG,2024-12-27,72.838469904,72.857069922,72.643169719,72.661769736,20631774
HYG,2024-12-30,72.689669763,72.838469904,72.610619688,72.764069834,20659251
HYG,2024-12-31,72.87566994,72.931469993,72.661862736,72.754769825,18664921
HYG,2025-01-02,72.968670028,73.03367709,72.819869887,72.931469993,30415396
HYG,2025-01-03,73.070970126,73.108170161,73.017495075,73.043070099,32611231
HYG,2025-01-06,73.219770267,73.256970303,73.094220148,73.173270223,32109964
HYG,2025-01-07,73.210470258,73.284870329,72.912869975,72.931469993,43790271
HYG,2025-01-08,72.940770002,73.066320121,72.857069922,73.024470081,35304925
HYG,2025-01-10,72.894269958,72.894269958,72.615269692,72.643169719,37417324
HYG,2025-01-13,72.605969683,72.670976745,72.494369577,72.624569701,39180736
HYG,2025-01-14,72.79196986,72.829169896,72.661769736,72.717569789,29581091
HYG,2025-01-15,73.229070276,73.368570409,73.136070188,73.3592704,53574907
HYG,2025-01-16,73.27557032,73.461570497,73.191870241,73.44297048,32363017
HYG,2025-01-17,73.535970568,73.563870595,73.44297048,73.508070542,29546411
HYG,2025-01-21,73.647570674,73.731270754,73.638270666,73.703370727,32962685
HYG,2025-01-22,73.731270754,73.749870772,73.563870595,73.60107063,25028455
HYG,2025-01-23,73.563870595,73.703370727,73.489470524,73.694070719,27434759
HYG,2025-01-24,73.731270754,73.852170869,73.689420714,73.777770798,23648646
HYG,2025-01-27,73.703370727,73.880070896,73.647570674,73.833570851,28540616
HYG,2025-01-28,73.796370816,73.833570851,73.703370727,73.805670825,30439940
HYG,2025-01-29,73.787070807,73.852170869,73.656870683,73.759170781,20072067
HYG,2025-01-30,73.954470966,73.954470966,73.814970834,73.898670913,34495296
HYG,2025-01-31,73.917270931,73.982370993,73.703370727,73.749870772,37102560
HYG,2025-02-03,73.572499511,73.759343769,73.451050744,73.656579427,29965126
HYG,2025-02-04,73.693948279,73.890134749,73.628552789,73.890134749,28938689
HYG,2025-02-05,73.918161387,74.133032283,73.918161387,74.086321219,31833950
HYG,2025-02-06,74.086321219,74.151623287,73.955530239,73.974214665,24224138
HYG,2025-02-07,73.936845813,73.955530239,73.73131713,73.740659343,28778233
HYG,2025-02-10,73.918161387,73.964872452,73.857437004,73.890134749,23382632
HYG,2025-02-11,73.908819175,73.908819175,73.787370407,73.86210811,24409961
HYG,2025-02-12,73.609868363,73.819881308,73.553815086,73.703290491,34362665
HYG,2025-02-13,73.815397046,74.067636793,73.768685982,74.039610155,36149856
HYG,2025-02-14,74.151716709,74.245138838,74.086321219,74.123690071,26668299
HYG,2025-02-18,74.114347858,74.170401135,74.011583516,74.058294581,23274170
HYG,2025-02-19,74.011583516,74.123690071,73.936845813,74.114347858,38958643
HYG,2025-02-20,74.105005645,74.179743348,74.048952368,74.161058922,25788992
HYG,2025-02-21,74.133032283,74.217112199,74.020925729,74.020925729,32016533
HYG,2025-02-24,74.039610155,74.198427774,74.011583516,74.114347858,21029215
HYG,2025-02-25,74.301192115,74.329218754,74.198427774,74.301192115,30604372
HYG,2025-02-26,74.34790318,74.422640882,74.319876541,74.403956457,21777536
HYG,2025-02-27,74.394614244,74.422640882,74.226454412,74.263823264,40521829
HYG,2025-02-28,74.338560967,74.469351947,74.282507689,74.469351947,44321206
HYG,2025-03-03,74.407723118,74.464039486,74.238774013,74.313862504,40729053
HYG,2025-03-04,74.238774013,74.360792811,74.051052786,74.304476443,66274626
HYG,2025-03-05,74.182457645,74.398337056,74.173071584,74.342020688,32302355
HYG,2025-03-06,74.163685523,74.224694921,74.022894602,74.060438848,50431456
HYG,2025-03-07,74.088597032,74.238774013,74.069824909,74.182457645,52828899
HYG,2025-03-10,74.041666725,74.116755216,73.891489743,73.900875805,57602235
HYG,2025-03-11,73.957192173,74.00412248,73.572363658,73.638066087,75826740
HYG,2025-03-12,73.816401253,73.863331559,73.647452148,73.722540639,53762970
HYG,2025-03-13,73.628680026,73.638066087,73.281395756,73.30955394,81223202
HYG,2025-03-14,73.600521842,73.7319267,73.487889105,73.647452148,51469803
HYG,2025-03-17,73.65683821,73.853945498,73.638066087,73.825787314,33954298
HYG,2025-03-18,73.769470946,73.821094283,73.689689424,73.694382455,40195885
HYG,2025-03-19,73.722540639,74.266932197,73.722540639,74.182457645,45212676
HYG,2025-03-20,74.126141277,74.229387952,73.999429449,74.07921097,42977552
HYG,2025-03-21,74.013508541,74.046359756,73.825787314,73.966578234,35123981
HYG,2025-03-24,74.154299461,74.229387952,74.083904001,74.182457645,36393533
HYG,2025-03-25,74.229387952,74.304570303,74.116755216,74.1449134,29075519
HYG,2025-03-26,74.135527339,74.154299461,73.7319267,73.844559437,52260969
HYG,2025-03-27,73.807015191,73.891489743,73.689689424,73.703768516,38493073
HYG,2025-03-28,73.750698823,73.760084885,73.440958799,73.572363658,58896893
HYG,2025-03-31,73.30955394,73.684996394,73.30955394,73.65683821,47853537
HYG,2025-04-01,73.819442112,73.857169231,73.583647622,73.828873892,54255975
HYG,2025-04-02,73.687397198,73.989214145,73.687397198,73.979782366,49072370
HYG,2025-04-03,73.272398896,73.442170928,72.93285483,73.055467965,116401423
HYG,2025-04-04,72.046267548,72.550867756,71.801041278,72.008540429,181273252
HYG,2025-04-07,71.169112045,72.800809916,70.943032288,71.386042976,193374827
HYG,2025-04-08,72.253766699,72.357516274,70.744681963,71.05593069,106007664
HYG,2025-04-09,70.442865016,73.027172626,70.424001456,72.970581948,152382178
HYG,2025-04-10,72.300925597,72.404675172,71.423770094,71.772745939,93884086
HYG,2025-04-11,71.546383229,72.395243393,71.29172518,71.98967687,71883967
HYG,2025-04-14,72.498992968,72.668765001,72.178312462,72.348084495,50011416
HYG,2025-04-15,72.46126585,72.70649212,72.404675172,72.546151866,39790523
HYG,2025-04-16,72.565015426,72.725355679,72.338652715,72.536720087,52028772
HYG,2025-04-17,72.819673475,72.980013728,72.734787458,72.961150169,37355457
HYG,2025-04-21,72.69706034,72.715923899,72.376379834,72.527288307,36078039
HYG,2025-04-22,72.781946356,72.994161397,72.711208009,72.810241695,33941145
HYG,2025-04-23,73.743987876,73.87603279,73.149785761,73.1780811,63723369
HYG,2025-04-24,73.442170928,73.87603279,73.347853132,73.838305672,49007840
HYG,2025-04-25,73.734556096,74.059952492,73.687397198,73.904328129,47981696
HYG,2025-04-28,73.913759908,74.000343645,73.696828978,73.942055247,42220674
HYG,2025-04-29,73.791146774,74.168417958,73.791146774,74.140122619,51198585
HYG,2025-04-30,73.772283214,73.847737451,73.611942961,73.743987876,69994186
HYG,2025-05-01,73.930131458,74.015453147,73.764228174,73.840069676,50848596
HYG,2025-05-02,74.029673429,74.133955493,73.901690895,74.06759418,41354141
HYG,2025-05-05,74.001232866,74.162396056,73.934871552,74.039153617,39815409
HYG,2025-05-06,73.94435174,74.048633804,73.863770145,73.982272491,36292562
HYG,2025-05-07,74.086554555,74.143435681,73.896950802,74.048633804,32676256
HYG,2025-05-08,74.190836619,74.285638496,73.982272491,74.029673429,32684963
HYG,2025-05-09,74.114995118,74.219277182,74.06759418,74.077074367,23971350
HYG,2025-05-12,74.731207317,74.873410132,74.532123376,74.816529006,70558649
HYG,2025-05-13,74.863929944,75.053533697,74.802308724,74.949251633,52141964
HYG,2025-05-14,74.882890319,74.911330882,74.63640544,74.674326191,45406458
HYG,2025-05-15,74.560563939,74.816529006,74.560563939,74.816529006,49301273
HYG,2025-05-16,74.863929944,74.906590788,74.75964788,74.901850695,30657241
HYG,2025-05-19,74.560563939,74.873410132,74.551083751,74.863929944,26228977
HYG,2025-05-20,74.75964788,74.863929944,74.704188782,74.826009193,25933735
HYG,2025-05-21,74.579524314,74.712246941,74.314079059,74.323559247,54737648
HYG,2025-05-22,74.323559247,74.551083751,74.266678121,74.475242249,43242694
HYG,2025-05-23,74.276158308,74.484722437,74.257197933,74.456281874,29598857
HYG,2025-05-27,74.769128067,74.92081107,74.660105909,74.911330882,33524697
HYG,2025-05-28,74.901850695,74.916070976,74.740687504,74.863929944,27012887
HYG,2025-05-29,75.034573322,75.04405351,74.892370507,74.977692196,28616337
HYG,2025-05-30,74.930291258,75.053533697,74.882890319,75.04405351,28930343
HYG,2025-06-02,74.982682971,75.039833848,74.839805776,75.030308702,45527212
HYG,2025-06-03,75.08745958,75.187473616,75.020783556,75.173185897,28458723
HYG,2025-06-04,75.182711043,75.34463853,75.182711043,75.316063091,41403623
HYG,2025-06-05,75.306537945,75.325588238,75.111272446,75.154135604,44563956
